,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
641,HpBandSter,automl/HpBandSter,hyperopt,,https://github.com/automl/HpBandSter,https://github.com/automl/HpBandSter,BSD-3-Clause,2017-12-17 20:28:20.000,2025-04-22 14:57:41.674000,2022-04-22 06:33:31,188.0,,109.0,25.0,23.0,66.0,35.0,617.0,a distributed Hyperband implementation on Steroids.,11.0,22,False,2019-07-30 12:47:43.000,1.0,8.0,hpbandster,conda-forge/hpbandster,,,,566.0,541.0,https://pypi.org/project/hpbandster,2018-11-06 12:56:55.000,25.0,26062.0,26452.0,https://anaconda.org/conda-forge/hpbandster,2025-04-22 14:57:41.674,21501.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
642,MedPy,loli/medpy,medical-data,,https://github.com/loli/medpy,https://github.com/loli/medpy,GPL-3.0,2012-05-11 10:57:34.000,2025-04-22 14:57:56.027000,2024-07-23 14:46:53,413.0,,143.0,20.0,49.0,2.0,87.0,602.0,Medical image processing in Python.,20.0,22,False,2024-07-23 14:23:57.000,0.5.2,11.0,MedPy,conda-forge/medpy,,,,2938.0,2879.0,https://pypi.org/project/MedPy,2024-07-23 14:23:57.000,59.0,25711.0,28145.0,https://anaconda.org/conda-forge/medpy,2025-04-22 14:57:56.027,119306.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
643,SKLL,EducationalTestingService/skll,ml-experiments,,https://github.com/EducationalTestingService/skll,https://github.com/EducationalTestingService/skll,,2013-08-02 14:31:46.000,2025-06-12 18:18:57.000000,2024-12-27 14:53:55,3774.0,,67.0,44.0,362.0,19.0,399.0,556.0,SciKit-Learn Laboratory (SKLL) makes it easy to run machine learning experiments.,39.0,22,False,2024-12-27 16:29:32.000,5.1.0,72.0,skll,conda-forge/skll,,,['sklearn'],52.0,50.0,https://pypi.org/project/skll,2024-12-27 16:29:32.000,2.0,318.0,833.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,22684.0,,,,,3.0,16.0,,,,,,,,,,,,,,,,,,,
644,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2025-04-22 04:13:27.000000,2025-03-22 19:05:46,1220.0,,69.0,6.0,218.0,21.0,109.0,534.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,22,True,2023-08-07 03:02:27.000,3.0.0,40.0,happytransformer,,,,['huggingface'],338.0,333.0,https://pypi.org/project/happytransformer,2023-08-05 22:54:02.000,5.0,1879.0,1879.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
645,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-07-03 11:28:47.000000,2025-07-01 15:05:35,3422.0,279.0,67.0,9.0,293.0,11.0,120.0,466.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,26.0,22,True,2023-07-13 11:41:03.541,0.1.2,12.0,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,2022-04-12 08:56:50.000,,75.0,75.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
646,Julius,adefossez/julius,audio,,https://github.com/adefossez/julius,https://github.com/adefossez/julius,MIT,2020-10-26 10:54:21.000,2025-02-17 12:59:31.000000,2025-02-17 12:57:23,73.0,,25.0,9.0,10.0,2.0,10.0,445.0,Fast PyTorch based DSP for audio and 1D signals.,3.0,22,True,2022-09-20 06:43:57.063,0.2.7,11.0,julius,,,,['pytorch'],3110.0,3066.0,https://pypi.org/project/julius,2022-09-20 06:43:57.063,44.0,427150.0,427150.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
647,SUOD,yzhao062/SUOD,others,,https://github.com/yzhao062/SUOD,https://github.com/yzhao062/SUOD,BSD-2-Clause,2019-11-20 00:23:54.000,2025-03-24 21:18:50.000000,2025-03-24 21:11:36,170.0,,49.0,17.0,2.0,12.0,3.0,387.0,(MLSys 21) An Acceleration System for Large-scare Unsupervised Heterogeneous Outlier Detection (Anomaly Detection).,3.0,22,True,2025-03-24 21:18:50.000,0.1.4,15.0,suod,,,,,566.0,557.0,https://pypi.org/project/suod,2025-03-24 21:18:50.000,9.0,12086.0,12086.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
648,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2025-04-22 14:57:57.911000,2024-08-02 00:21:15,339.0,,30.0,8.0,7.0,10.0,80.0,383.0,Multiple Imputation with LightGBM in Python.,8.0,22,True,2024-08-02 00:43:48.000,6.0.3,48.0,miceforest,conda-forge/miceforest,,,,262.0,253.0,https://pypi.org/project/miceforest,2024-08-02 00:43:48.000,9.0,20271.0,20686.0,https://anaconda.org/conda-forge/miceforest,2025-04-22 14:57:57.911,19938.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
649,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-07-02 08:16:41.000000,2025-07-02 08:16:24,903.0,43.0,25.0,5.0,334.0,4.0,,333.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,13.0,22,True,2025-07-02 08:16:41.000,1.2.104,1107.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,2025-07-02 08:16:41.000,,8572.0,8572.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
650,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,BSD-3-Clause,2017-09-07 06:05:21.000,2025-01-30 14:12:03.000000,2023-11-17 21:43:05,4051.0,,49.0,13.0,716.0,217.0,203.0,294.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,22,False,2023-03-02 22:26:01.035,0.2.7,26.0,orion,,,,,130.0,122.0,https://pypi.org/project/orion,2022-08-22 17:10:40.826,8.0,690.0,690.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
651,py3nvml,fbcotter/py3nvml,gpu-utilities,,https://github.com/fbcotter/py3nvml,https://github.com/fbcotter/py3nvml,BSD-3-Clause,2016-11-21 01:07:37.000,2025-04-22 14:57:20.104000,2022-04-14 09:41:50,86.0,,33.0,11.0,9.0,5.0,12.0,247.0,Python 3 Bindings for NVML library. Get NVIDIA GPU status inside your program.,9.0,22,False,2021-11-22 14:30:25.000,0.2.7,14.0,py3nvml,conda-forge/py3nvml,,,,1572.0,1515.0,https://pypi.org/project/py3nvml,2021-11-22 14:30:25.000,57.0,114090.0,116031.0,https://anaconda.org/conda-forge/py3nvml,2025-04-22 14:57:20.104,110656.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
652,stop-words,Alir3z4/python-stop-words,nlp,,https://github.com/Alir3z4/python-stop-words,https://github.com/Alir3z4/python-stop-words,BSD-3-Clause,2014-05-26 06:44:03.000,2024-03-12 10:32:40.000000,2018-07-23 21:04:09,90.0,,29.0,6.0,20.0,5.0,9.0,156.0,Get list of common stop words in various languages in Python.,8.0,22,False,2018-07-23 20:58:34.000,2018.7.23,8.0,stop-words,,,,,2582.0,2538.0,https://pypi.org/project/stop-words,2018-07-23 20:55:55.000,44.0,103574.0,103574.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
653,DeepSpeech,mozilla/DeepSpeech,audio,,https://github.com/mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,MPL-2.0,2016-06-02 15:04:53.000,2025-04-22 14:57:58.207000,,,,4027.0,,,151.0,,26115.0,"DeepSpeech is an open source embedded (offline, on-device) speech-to-text engine which can run in real time on devices..",143.0,21,True,2020-12-10 17:22:09.000,0.9.3,100.0,deepspeech,conda-forge/deepspeech,,,['tensorflow'],24.0,,https://pypi.org/project/deepspeech,2020-12-19 10:05:12.000,24.0,5630.0,5712.0,https://anaconda.org/conda-forge/deepspeech,2025-04-22 14:57:58.207,3944.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
654,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2488.0,149.0,89.0,255.0,286.0,14488.0,End-to-End Object Detection with Transformers.,27.0,21,False,2020-06-29 16:41:01.000,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
655,nebullvm,nebuly-ai/nebullvm,model-serialisation,,https://github.com/nebuly-ai/optimate,https://github.com/nebuly-ai/optimate,Apache-2.0,2022-02-12 17:17:14.000,2024-07-22 02:07:03.000000,2024-07-22 02:07:02,771.0,,632.0,91.0,150.0,100.0,102.0,8372.0,A collection of libraries to optimise AI model performances.,40.0,21,True,2023-06-18 11:03:00.511,0.10.0,26.0,nebullvm,,,,,2.0,,https://pypi.org/project/nebullvm,2023-06-18 11:03:00.511,2.0,237.0,237.0,,,,,,,,3.0,,,,,,,nebuly-ai/optimate,,,,,,,,,,,,,
656,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,782.0,222.0,25.0,8.0,122.0,5384.0,Build Graph Nets in Tensorflow.,11.0,21,False,2020-01-29 16:00:25.000,1.1.0,7.0,graph-nets,,,,['tensorflow'],22.0,20.0,https://pypi.org/project/graph-nets,2020-01-29 16:00:25.000,2.0,895.0,895.0,,,,,,,,3.0,,,,,,,google-deepmind/graph_nets,,,,,,,,,,,,,
657,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,,820.0,228.0,111.0,57.0,622.0,5014.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,False,2022-01-13 09:55:14.000,1.1.1,12.0,,,,,,,,,,,,18.0,,,,,,,,3.0,1545.0,,,,,,,,,,,,,,,,,,,
658,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2025-03-21 14:29:57.000000,2025-03-21 14:29:54,960.0,,613.0,174.0,48.0,35.0,28.0,4913.0,High-performance TensorFlow library for quantitative finance.,48.0,21,True,,,30.0,tf-quant-finance,,,,['tensorflow'],3.0,,https://pypi.org/project/tf-quant-finance,2022-08-19 12:40:54.257,3.0,582.0,582.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
659,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-12-18 16:08:09.000000,2024-12-18 16:08:09,151.0,,755.0,103.0,35.0,107.0,113.0,4760.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,11.0,21,True,2020-01-08 15:37:35.000,2.2.0,11.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],5.0,,https://pypi.org/project/ISR,2020-01-08 15:37:35.000,5.0,4530.0,4533.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,282.0,3.0,,,,,,,,,,,,,,,,,,,,
660,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,490.0,82.0,180.0,113.0,161.0,3681.0,A high performance and generic framework for distributed DNN training.,21.0,21,False,2020-08-27 15:42:13.000,0.2.4,8.0,byteps,,bytepsimage/tensorflow,,,4.0,4.0,https://pypi.org/project/byteps,2021-08-02 17:37:42.000,,55.0,73.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1370.0,3.0,,,,,,,,,,,,,,,,,,,,
661,ReAgent,facebookresearch/ReAgent,reinforcement-learning,,https://github.com/facebookresearch/ReAgent,https://github.com/facebookresearch/ReAgent,BSD-3-Clause,2017-07-27 17:53:21.000,2025-06-28 17:44:40.000000,2025-06-28 17:38:35,1612.0,1.0,514.0,146.0,609.0,86.0,76.0,3636.0,"A platform for Reasoning systems (Reinforcement Learning, Contextual Bandits, etc.).",173.0,21,True,2020-01-27 22:06:00.000,0.0.0,2.0,reagent,,,,['pytorch'],,,https://pypi.org/project/reagent,2020-05-27 20:58:01.000,,39.0,39.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
662,igel,nidhaloff/igel,hyperopt,,https://github.com/nidhaloff/igel,https://github.com/nidhaloff/igel,MIT,2020-08-27 20:54:59.000,2023-04-08 21:24:52.000000,2023-04-08 21:24:51,429.0,,185.0,62.0,95.0,91.0,44.0,3123.0,"a delightful machine learning tool that allows you to train, test, and use models without writing code.",22.0,21,False,2021-11-19 16:51:47.000,1.0.0,34.0,igel,,,,,6.0,6.0,https://pypi.org/project/igel,2021-11-19 16:45:29.543,,176.0,176.0,,,,,,,,3.0,54.0,,,,,,,,,,,,,,,,,,,
663,NLP Architect,IntelLabs/nlp-architect,nlp,,https://github.com/IntelLabs/nlp-architect,https://github.com/IntelLabs/nlp-architect,Apache-2.0,2018-05-17 21:00:13.000,2022-11-07 16:21:47.000000,2022-11-07 16:21:47,957.0,,454.0,161.0,120.0,22.0,112.0,2940.0,A model library for exploring state-of-the-art deep learning topologies and techniques for optimizing Natural Language..,40.0,21,False,2020-11-17 12:32:37.000,0.5.5.1,13.0,nlp-architect,,,,,11.0,11.0,https://pypi.org/project/nlp-architect,2020-04-12 11:34:38.000,,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
664,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,331.0,70.0,2.0,19.0,7.0,2917.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,21,False,2019-03-06 16:44:42.000,0.0.5,4.0,adabound,,,,['pytorch'],234.0,231.0,https://pypi.org/project/adabound,2019-02-26 04:23:45.000,3.0,1581.0,1581.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
665,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,,236.0,61.0,33.0,62.0,96.0,2349.0,Fast and Easy Infinite Neural Networks in Python.,30.0,21,False,2023-12-11 14:10:12.000,0.6.5,31.0,neural-tangents,,,,,1.0,,https://pypi.org/project/neural-tangents,2023-12-11 14:00:20.000,1.0,2686.0,2695.0,,,,,,,,3.0,551.0,,,,,,,,,,,,,,,,,,,
666,pdftabextract,WZBSocialScienceCenter/pdftabextract,ocr,,https://github.com/WZBSocialScienceCenter/pdftabextract,https://github.com/WZBSocialScienceCenter/pdftabextract,Apache-2.0,2016-07-08 11:44:46.000,2022-06-24 09:51:22.000000,2022-06-24 09:51:22,171.0,,372.0,83.0,4.0,5.0,18.0,2244.0,A set of tools for extracting tables from PDF files helping to do data mining on (OCR-processed) scanned documents.,4.0,21,False,2018-01-09 08:00:24.000,0.3.0,5.0,pdftabextract,,,,,51.0,51.0,https://pypi.org/project/pdftabextract,2018-01-09 08:00:24.000,,286.0,286.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
667,reformer-pytorch,lucidrains/reformer-pytorch,pytorch-utils,,https://github.com/lucidrains/reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,MIT,2020-01-09 20:42:37.000,2023-06-21 14:17:49.000000,2023-06-21 14:07:30,249.0,,253.0,52.0,35.0,16.0,105.0,2172.0,"Reformer, the efficient Transformer, in Pytorch.",11.0,21,False,2021-11-06 23:09:00.000,1.4.4,139.0,reformer-pytorch,,,,['pytorch'],,,https://pypi.org/project/reformer-pytorch,2021-11-06 23:09:00.000,,12187.0,12187.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
668,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2025-04-22 14:58:08.015000,2024-08-15 19:08:06,312.0,,168.0,24.0,34.0,33.0,31.0,2040.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",12.0,21,True,2022-01-09 21:17:53.000,0.1.2,18.0,ecco,conda-forge/ecco,,,['pytorch'],35.0,34.0,https://pypi.org/project/ecco,2022-01-09 21:14:50.000,1.0,187.0,353.0,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,7069.0,,,,,3.0,140.0,,,,,,,,,,,,,,,,,,,
669,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2024-06-24 03:38:13.000000,2022-11-13 04:54:45,1941.0,,199.0,29.0,424.0,11.0,163.0,1682.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,2022-01-20 18:07:32.000,0.5.5,12.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,2022-01-20 15:18:44.000,,90.0,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
670,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2024-04-08 12:49:27.000000,2021-09-29 18:48:52,239.0,,203.0,36.0,7.0,15.0,33.0,1677.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52.000,0.3,6.0,antialiased-cnns,,,,['pytorch'],87.0,81.0,https://pypi.org/project/antialiased-cnns,2020-10-23 22:42:49.000,6.0,5217.0,5217.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
671,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-11-23 22:25:52.000000,2024-11-23 22:09:12,359.0,,288.0,43.0,261.0,77.0,198.0,1614.0,A framework for Privacy Preserving Machine Learning.,39.0,21,True,2022-12-08 22:11:59.883,0.4.1,3.0,crypten,,,,['pytorch'],1.0,,https://pypi.org/project/crypten,2022-12-08 22:11:59.883,1.0,442.0,442.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
672,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,https://github.com/Xtra-Computing/thundersvm,https://github.com/Xtra-Computing/thundersvm,Apache-2.0,2014-12-11 04:24:04.000,2024-04-01 08:11:14.000000,2024-04-01 08:11:13,912.0,,217.0,55.0,55.0,82.0,149.0,1601.0,ThunderSVM: A Fast SVM Library on GPUs and CPUs.,37.0,21,False,2020-03-13 12:36:30.000,0.3.12,9.0,thundersvm,,,,,,,https://pypi.org/project/thundersvm,2020-03-13 12:36:30.000,,772.0,800.0,,,,,,,,3.0,2985.0,,,,,,,,,,,,,,,,,,,
673,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,247.0,70.0,7.0,15.0,29.0,1582.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,2020-08-29 18:48:20.000,2.5.0,25.0,alphapy,,,,,10.0,10.0,https://pypi.org/project/alphapy,2020-08-29 18:44:15.000,,200.0,200.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
674,lore,instacart/lore,ml-experiments,,https://github.com/instacart/lore,https://github.com/instacart/lore,MIT,2017-10-19 21:51:45.000,2023-05-13 02:26:19.000000,2022-09-27 19:41:48,274.0,,135.0,98.0,149.0,21.0,20.0,1550.0,Lore makes machine learning approachable for Software Engineers and maintainable for Machine Learning Researchers.,29.0,21,False,2022-02-18 18:01:38.000,0.8.6,233.0,lore,,,,,25.0,25.0,https://pypi.org/project/lore,2022-02-18 18:01:38.000,,1553.0,1553.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
675,MLBox,AxeldeRomblay/MLBox,hyperopt,,https://github.com/AxeldeRomblay/MLBox,https://github.com/AxeldeRomblay/MLBox,BSD-1-Clause,2017-06-01 16:59:24.000,2023-08-06 18:20:04.000000,2020-08-25 09:26:27,1121.0,,269.0,64.0,51.0,23.0,75.0,1519.0,MLBox is a powerful Automated Machine Learning python library.,9.0,21,False,2020-08-25 09:32:37.000,0.8.5,21.0,mlbox,,,,,38.0,38.0,https://pypi.org/project/mlbox,2020-08-25 09:32:37.000,,248.0,248.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
676,tensorrec,jfkirk/tensorrec,recommender-systems,,https://github.com/jfkirk/tensorrec,https://github.com/jfkirk/tensorrec,Apache-2.0,2017-02-28 18:51:11.000,2023-05-22 21:34:54.000000,2020-02-04 21:10:25,334.0,,221.0,62.0,48.0,40.0,90.0,1287.0,A TensorFlow recommendation algorithm and framework in Python.,9.0,21,False,2019-04-02 00:53:47.000,0.26.2,30.0,tensorrec,,,,['tensorflow'],38.0,38.0,https://pypi.org/project/tensorrec,2019-04-02 00:53:47.000,,171.0,171.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
677,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2024-10-24 08:18:17.000000,2024-10-24 08:17:36,836.0,,323.0,48.0,799.0,12.0,300.0,1215.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,2023-03-03 07:51:00.411,3.1.34,85.0,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,2023-03-03 07:51:00.411,,712.0,712.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,,,,,,,
678,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,215.0,64.0,29.0,31.0,14.0,1214.0,Anomaly Detection and Correlation library.,9.0,21,False,2016-01-20 01:01:44.000,0.3.1,5.0,luminol,,,,,89.0,87.0,https://pypi.org/project/luminol,2017-12-11 06:04:15.000,2.0,5014.0,5014.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
679,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:34:04.000000,2022-02-02 20:33:18,124.0,,143.0,17.0,11.0,43.0,43.0,1135.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,21,False,2022-02-02 20:34:04.000,1.1.4,80.0,performer-pytorch,,,,['pytorch'],213.0,208.0,https://pypi.org/project/performer-pytorch,2022-02-02 20:34:04.000,5.0,5331.0,5331.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
680,fastFM,ibayer/fastFM,recommender-systems,,https://github.com/ibayer/fastFM,https://github.com/ibayer/fastFM,BSD-3-Clause,2014-10-27 12:25:51.000,2022-07-17 13:12:39.000000,2021-03-24 12:22:31,297.0,,206.0,27.0,61.0,52.0,61.0,1085.0,fastFM: A Library for Factorization Machines.,20.0,21,False,2017-11-23 06:59:56.000,0.2.11,10.0,fastfm,,,,,131.0,128.0,https://pypi.org/project/fastfm,2017-11-23 06:59:56.000,3.0,623.0,629.0,,,,,,,,3.0,838.0,,,,,,,,,,,,,,,,,,,
681,geoplotlib,andrea-cuttone/geoplotlib,geospatial-data,,https://github.com/andrea-cuttone/geoplotlib,https://github.com/andrea-cuttone/geoplotlib,MIT,2015-02-24 13:13:07.000,2025-04-22 14:57:53.193000,2019-05-06 07:06:50,159.0,,171.0,56.0,14.0,30.0,19.0,1034.0,python toolbox for visualizing geographical data and making maps.,8.0,21,False,2016-07-27 14:55:01.000,0.3.2,4.0,geoplotlib,conda-forge/geoplotlib,,,,193.0,191.0,https://pypi.org/project/geoplotlib,2016-07-27 14:55:01.000,2.0,497.0,702.0,https://anaconda.org/conda-forge/geoplotlib,2025-04-22 14:57:53.193,10284.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
682,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2025-06-24 16:30:32.000000,2025-06-24 16:29:10,241.0,1.0,87.0,16.0,161.0,21.0,95.0,900.0,Bayesian active learning library for research and industrial usecases.,23.0,21,True,2025-06-24 16:30:32.000,2.1.0,22.0,baal,conda-forge/baal,,,,69.0,67.0,https://pypi.org/project/baal,2025-06-24 16:30:32.000,2.0,784.0,1031.0,https://anaconda.org/conda-forge/baal,2025-04-22 14:57:44.821,13368.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,
683,Guild AI,guildai/guildai,ml-experiments,,https://github.com/guildai/guildai,https://github.com/guildai/guildai,Apache-2.0,2017-09-27 18:57:50.000,2025-04-29 19:09:51.000000,2025-04-29 19:09:48,5779.0,2.0,89.0,13.0,78.0,222.0,218.0,881.0,"Experiment tracking, ML developer tools.",30.0,21,True,2023-02-25 17:16:57.621,0.9.0,186.0,guildai,,,,,106.0,106.0,https://pypi.org/project/guildai,2022-05-11 01:13:31.000,,905.0,905.0,,,,,,,,3.0,31.0,,,,,,,,,,,,,,,,,,,
684,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,https://github.com/trent-b/iterative-stratification,https://github.com/trent-b/iterative-stratification,BSD-3-Clause,2018-02-04 00:32:10.000,2024-10-12 16:41:54.000000,2024-10-12 16:34:55,60.0,,75.0,6.0,5.0,2.0,25.0,867.0,scikit-learn cross validators for iterative stratification of multilabel data.,7.0,21,True,2024-10-12 16:41:54.000,0.1.9,8.0,iterative-stratification,,,,['sklearn'],623.0,608.0,https://pypi.org/project/iterative-stratification,2024-10-12 16:41:54.000,15.0,39186.0,39186.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
