,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
795,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,74.0,13.0,10.0,26.0,41.0,587.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,18,False,,2022-04-05 03:23:12.000,0.1.4,14.0,,fastt5,,,,,55.0,55.0,https://pypi.org/project/fastt5,2022-04-05 03:23:12.000,,429.0,429.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
796,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,98.0,16.0,53.0,13.0,16.0,581.0,A library of metrics for evaluating recommender systems.,20.0,18,False,,2022-04-26 18:03:18.000,0.1.5,20.0,,recmetrics,,,,,64.0,64.0,https://pypi.org/project/recmetrics,2022-04-26 17:57:01.000,,677.0,677.0,,,,,,,,3.0,11.0,,,,,,,,,,,,,,,,,,
797,shap-hypetune,cerlymarco/shap-hypetune,hyperopt,,https://github.com/cerlymarco/shap-hypetune,https://github.com/cerlymarco/shap-hypetune,MIT,2021-05-16 09:30:03.000,2024-06-08 12:12:57.000000,2024-02-21 14:09:04,30.0,70.0,6.0,6.0,4.0,32.0,579.0,A python package for simultaneous Hyperparameters Tuning and Features Selection for Gradient Boosting Models.,3.0,18,False,,2024-02-21 14:38:09.000,0.2.7,10.0,,shap-hypetune,,,,,25.0,23.0,https://pypi.org/project/shap-hypetune,2024-02-21 14:34:22.000,2.0,7780.0,7780.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
798,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,92.0,21.0,19.0,6.0,20.0,499.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,,2021-11-25 23:19:05.000,1.1.1,42.0,,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,2021-11-25 23:19:05.000,,407.0,407.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
799,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,105.0,11.0,130.0,18.0,138.0,492.0,A Python library for dynamic classifier and ensemble selection.,17.0,18,False,,2024-04-12 03:07:31.000,0.3.7,6.0,,deslib,,,,['sklearn'],3.0,,https://pypi.org/project/deslib,2024-04-12 03:07:31.000,3.0,3727.0,3727.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
800,Sematch,gsi-upm/sematch,graph,,https://github.com/gsi-upm/sematch,https://github.com/gsi-upm/sematch,Apache-2.0,2012-11-30 11:11:53.000,2023-11-07 11:11:44.000000,2023-11-07 11:10:46,137.0,113.0,70.0,7.0,15.0,19.0,440.0,semantic similarity framework for knowledge graph.,10.0,18,False,,2017-04-17 10:56:52.000,1.0.4,5.0,,sematch,,,,,50.0,50.0,https://pypi.org/project/sematch,2017-04-17 10:56:52.000,,212.0,212.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
801,carefree-learn,carefree0910/carefree-learn,tabular,,https://github.com/carefree0910/carefree-learn,https://github.com/carefree0910/carefree-learn,MIT,2020-06-17 17:44:17.000,2024-03-18 12:01:04.000000,2024-03-18 12:01:00,5152.0,38.0,9.0,1.0,2.0,80.0,410.0,Deep Learning PyTorch.,1.0,18,False,,2024-01-09 05:17:07.000,0.5.0,103.0,,carefree-learn,,,,['pytorch'],8.0,8.0,https://pypi.org/project/carefree-learn,2024-01-09 05:17:07.000,,1683.0,1683.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
802,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,137.0,33.0,333.0,89.0,141.0,359.0,Brain Imaging Analysis Kit.,35.0,18,True,,2025-01-06 23:14:48.000,0.12,21.0,,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2025-01-07 00:16:42.000,,2647.0,2663.0,,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1953.0,3.0,,,,,,,,,,,,,,,,,,,
803,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2025-06-23 06:29:44.000000,2025-06-23 06:29:41,1060.0,30.0,8.0,121.0,31.0,150.0,344.0,Open source production model management tool for data scientists.,6.0,18,True,,2018-12-07 06:16:42.000,0.0.40,41.0,,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,2018-12-07 06:16:42.000,,224.0,224.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
804,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2023-03-07 22:10:10.175000,2021-08-18 06:06:51,1404.0,17.0,4.0,217.0,4.0,26.0,340.0,Camphr - NLP libary for creating pipeline components.,8.0,18,False,,2023-03-07 22:10:10.175,0.8.9,49.0,,camphr,,,,['spacy'],18.0,16.0,https://pypi.org/project/camphr,2023-03-07 22:10:10.175,2.0,280.0,280.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
805,ivis,beringresearch/ivis,data-viz,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-09-29 23:44:29.000000,2024-09-29 23:43:33,584.0,45.0,11.0,64.0,3.0,57.0,338.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,18,False,,2024-06-13 05:28:35.000,2.0.11,36.0,,ivis,,,,['tensorflow'],40.0,38.0,https://pypi.org/project/ivis,2024-06-13 05:28:35.000,2.0,932.0,932.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
806,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,42.0,15.0,6.0,19.0,21.0,326.0,Launchpad is a library that simplifies writing distributed programs and seamlessly launching them on a range of..,28.0,18,False,,2022-04-28 06:23:38.000,0.5.2,9.0,google-deepmind/launchpad,dm-launchpad,,,,['tensorflow'],3.0,,https://pypi.org/project/dm-launchpad,2022-04-28 06:23:38.000,3.0,1053.0,1053.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
807,skggm,skggm/skggm,sklearn-utils,,https://github.com/skggm/skggm,https://github.com/skggm/skggm,MIT,2016-06-11 18:35:56.000,2025-06-14 19:29:17.000000,2025-06-14 19:29:17,704.0,45.0,9.0,61.0,34.0,47.0,248.0,Scikit-learn compatible estimation of general graphical models.,8.0,18,False,,2018-09-12 01:12:49.000,0.2.8,6.0,,skggm,,,,['sklearn'],22.0,18.0,https://pypi.org/project/skggm,2018-09-12 01:12:49.000,4.0,179.0,179.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
808,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-12-15 16:53:25.527000,2021-05-03 14:04:36,293.0,32.0,12.0,36.0,9.0,44.0,236.0,A library for augmenting annotated audio data.,7.0,18,False,,2019-11-15 15:46:21.000,0.4.1,12.0,,muda,,,,,34.0,32.0,https://pypi.org/project/muda,2019-11-15 15:46:21.000,2.0,630.0,630.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
809,nvidia-ml-py3,nicolargo/nvidia-ml-py3,gpu-utilities,,https://github.com/nicolargo/nvidia-ml-py3,https://github.com/nicolargo/nvidia-ml-py3,BSD-3-Clause,2017-06-03 07:47:03.000,2025-04-22 15:32:34.997000,2024-06-30 08:01:08,6.0,57.0,3.0,2.0,3.0,1.0,140.0,Python 3 Bindings for the NVIDIA Management Library.,2.0,18,False,,2017-06-03 07:43:46.000,7.352.0,1.0,,nvidia-ml-py3,anaconda/nvidia-ml,,,,11067.0,10938.0,https://pypi.org/project/nvidia-ml-py3,2017-06-03 07:43:46.000,129.0,349207.0,349233.0,https://anaconda.org/anaconda/nvidia-ml,2025-04-22 15:32:34.997,1366.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
810,DeepMind Lab,deepmind/lab,reinforcement-learning,,https://github.com/google-deepmind/lab,https://github.com/google-deepmind/lab,,2016-11-30 13:41:26.000,2023-01-04 15:38:37.000000,2023-01-04 15:19:06,509.0,1368.0,458.0,22.0,61.0,167.0,7265.0,A customisable 3D platform for agent-based AI research.,9.0,17,False,,2020-12-07 11:26:33.000,release-2020-12-07,8.0,google-deepmind/lab,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
811,GraphGym,snap-stanford/GraphGym,graph,,https://github.com/snap-stanford/GraphGym,https://github.com/snap-stanford/GraphGym,MIT,2020-10-14 05:01:35.000,2023-11-10 05:37:18.000000,2023-03-14 23:02:49,75.0,190.0,21.0,22.0,20.0,30.0,1846.0,Platform for designing and evaluating Graph Neural Networks (GNN).,6.0,17,False,,2022-03-24 23:28:17.000,0.4.0,3.0,,graphgym,,,,,,,https://pypi.org/project/graphgym,2022-03-24 23:19:13.000,,86.0,87.0,,,,,,,,3.0,56.0,,,,,,,,,,,,,,,,,,
812,NeuroNER,Franck-Dernoncourt/NeuroNER,nlp,,https://github.com/Franck-Dernoncourt/NeuroNER,https://github.com/Franck-Dernoncourt/NeuroNER,MIT,2017-03-07 01:24:15.000,2023-03-24 22:29:09.000000,2019-10-02 23:26:11,132.0,458.0,79.0,36.0,85.0,68.0,1717.0,Named-entity recognition using neural networks. Easy-to-use and state-of-the-art results.,7.0,17,False,,2019-10-02 23:30:15.000,1.0.8,7.0,,pyneuroner,,,,,,,https://pypi.org/project/pyneuroner,2019-10-02 23:30:15.000,,92.0,92.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
813,Advisor,tobegit3hub/advisor,hyperopt,,https://github.com/tobegit3hub/advisor,https://github.com/tobegit3hub/advisor,Apache-2.0,2017-09-14 03:50:33.000,2019-11-11 07:09:57.869705,2019-11-11 06:59:31,165.0,254.0,51.0,13.0,20.0,13.0,1561.0,Open-source implementation of Google Vizier for hyper parameters tuning.,11.0,17,False,,2018-10-18 02:54:09.000,0.1.6,4.0,,advisor,,tobegit3hub/advisor,,,,,https://pypi.org/project/advisor,2018-10-18 02:54:09.000,,61.0,78.0,,,,https://hub.docker.com/r/tobegit3hub/advisor,2019-11-11 07:09:57.869705,,1711.0,3.0,,,,,,,,,,,,,,,,,,,
814,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,https://github.com/lucidrains/lambda-networks,https://github.com/lucidrains/lambda-networks,MIT,2020-10-08 19:01:15.000,2020-11-18 19:54:34.000000,2020-11-18 19:54:30,31.0,155.0,45.0,3.0,13.0,15.0,1530.0,"Implementation of LambdaNetworks, a new approach to image recognition that reaches SOTA with less compute.",3.0,17,False,,2020-11-18 08:19:23.000,0.4.0,11.0,,lambda-networks,,,,['pytorch'],,,https://pypi.org/project/lambda-networks,2020-11-18 08:19:23.000,,405.0,405.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
815,Xcessiv,reiinakano/xcessiv,hyperopt,,https://github.com/reiinakano/xcessiv,https://github.com/reiinakano/xcessiv,Apache-2.0,2017-03-07 18:18:25.000,2018-06-06 22:23:37.000000,2017-08-21 00:51:15,316.0,105.0,53.0,34.0,22.0,13.0,1267.0,"A web-based application for quick, scalable, and automated hyperparameter tuning and stacked ensembling in Python.",6.0,17,False,,2017-08-21 00:53:25.000,0.5.1,34.0,,xcessiv,,,,,4.0,3.0,https://pypi.org/project/xcessiv,2017-08-21 00:49:41.000,1.0,87.0,87.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
816,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,110.0,17.0,37.0,26.0,8.0,1048.0,Distributed Computing for AI Made Simple.,5.0,17,False,,2020-07-09 03:28:28.000,0.2.1,6.0,,fiber,,,,,96.0,95.0,https://pypi.org/project/fiber,2020-07-09 03:28:28.000,1.0,444.0,444.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
817,Runhouse,run-house/runhouse,ml-frameworks,,https://github.com/run-house/runhouse,https://github.com/run-house/runhouse,Apache-2.0,2022-05-10 14:10:51.000,2025-07-15 15:53:49.000000,2025-07-15 15:53:54,2226.0,39.0,8.0,1772.0,10.0,42.0,1046.0,"Distribute and run AI workloads magically in Python, like PyTorch for ML infra.",16.0,17,True,1.0,2025-03-10 20:19:35.000,0.0.42,50.0,,runhouse,,,,,1.0,,https://pypi.org/project/runhouse,2025-03-10 20:19:24.000,1.0,5041.0,5043.0,,,,,,,,3.0,79.0,,,,,,,,,,,,,,,,,,
818,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,131.0,33.0,16.0,9.0,4.0,925.0,Nudity detection with Python.,12.0,17,False,,2020-11-23 13:49:17.000,0.5.1,10.0,,nudepy,,,,,5.0,,https://pypi.org/project/nudepy,2020-11-23 13:49:17.000,5.0,2215.0,2215.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
819,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2025-01-27 18:38:03.000000,2025-01-27 18:38:03,25.0,58.0,15.0,8.0,,10.0,804.0,MADGRAD Optimization Method.,3.0,17,True,,,,4.0,,madgrad,,,,['pytorch'],108.0,107.0,https://pypi.org/project/madgrad,2022-03-08 18:23:32.000,1.0,7139.0,7139.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
820,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,57.0,14.0,10.0,26.0,17.0,789.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,,2022-07-27 19:52:00.185,1.2.7,19.0,,parallelformers,,,,,69.0,69.0,https://pypi.org/project/parallelformers,2022-07-27 19:52:00.185,,261.0,261.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
821,nboost,koursaros-ai/nboost,nlp,,https://github.com/koursaros-ai/nboost,https://github.com/koursaros-ai/nboost,Apache-2.0,2019-10-29 20:56:24.000,2020-09-30 14:51:16.000000,2020-07-16 19:48:25,1336.0,67.0,16.0,21.0,29.0,50.0,675.0,"NBoost is a scalable, search-api-boosting platform for deploying transformer models to improve the relevance of search..",10.0,17,False,,2020-06-12 20:05:15.000,0.3.9,26.0,,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,2020-06-12 20:05:15.000,,83.0,83.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
822,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2025-09-27 09:45:01.000000,2025-09-09 13:32:50,996.0,111.0,28.0,149.0,59.0,57.0,567.0,A Python implementation of active inference for Markov Decision Processes.,19.0,17,True,2.0,2023-03-25 17:58:52.000,0.0.7.1,8.0,,inferactively-pymdp,,,,,,,https://pypi.org/project/inferactively-pymdp,2022-12-08 15:25:01.498,,1570.0,1570.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
823,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,https://github.com/edublancas/sklearn-evaluation,https://github.com/edublancas/sklearn-evaluation,MIT,2023-01-15 21:18:52.000,2024-09-18 17:05:04.000000,2023-01-13 21:57:34,832.0,54.0,,,,,455.0,"Machine learning model evaluation made easy: plots, tables, HTML reports, experiment tracking and Jupyter notebook..",19.0,17,False,,2024-09-18 17:05:04.000,0.12.2,50.0,,sklearn-evaluation,,,,['sklearn'],3.0,,https://pypi.org/project/sklearn-evaluation,2024-09-18 17:05:04.000,3.0,4019.0,4019.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
824,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,89.0,17.0,248.0,10.0,23.0,437.0,A toolkit that streamlines and automates the generation of model cards.,22.0,17,False,,2023-04-03 18:05:05.715,2.0.0,12.0,,model-card-toolkit,,,,,1.0,,https://pypi.org/project/model-card-toolkit,2022-04-28 16:34:21.000,1.0,547.0,547.0,,,,,,,,3.0,38.0,,,,,,,,,,,,,,,,,,
825,Pywick,achaiah/pywick,pytorch-utils,,https://github.com/achaiah/pywick,https://github.com/achaiah/pywick,MIT,2019-03-25 15:42:47.000,2022-02-04 15:57:11.000000,2021-10-22 03:09:17,149.0,38.0,13.0,39.0,2.0,13.0,403.0,High-level batteries-included neural network training library for Pytorch.,4.0,17,False,,2021-10-22 03:19:11.000,0.6.5,8.0,,pywick,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pywick,2021-10-22 03:19:11.000,,278.0,278.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
826,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2025-08-20 19:04:39.000000,2025-08-20 19:04:39,290.0,44.0,17.0,6.0,10.0,10.0,312.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,17,False,2.0,2025-07-01 21:57:26.000,1.2.0,16.0,,deepgraph,conda-forge/deepgraph,,,['pandas'],12.0,12.0,https://pypi.org/project/deepgraph,2025-07-01 21:57:26.000,,1527.0,7162.0,https://anaconda.org/conda-forge/deepgraph,2025-07-02 07:48:37.631,338106.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
827,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,69.0,21.0,59.0,30.0,32.0,291.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,,2021-05-15 01:39:45.000,0.3.0,10.0,,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,2021-05-15 01:39:45.000,,96.0,99.0,,,,,,,,3.0,212.0,,,,,,,,,,,,,,,,,,
828,Torch Points 3D,nicolas-chaulet/torch-points3d,image,,https://github.com/nicolas-chaulet/torch-points3d,https://github.com/nicolas-chaulet/torch-points3d,BSD-3-Clause,2022-01-09 14:41:37.000,2021-12-10 20:17:18.000000,2021-12-10 20:17:18,1788.0,48.0,,,,,255.0,Pytorch framework for doing deep learning on point clouds.,29.0,17,False,,2021-04-30 09:00:22.000,1.3.0,14.0,,torch-points3d,,,,['pytorch'],,,https://pypi.org/project/torch-points3d,2021-04-30 09:00:22.000,,989.0,989.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
829,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2025-10-06 21:53:09.000000,2025-06-07 11:27:48,373.0,37.0,5.0,138.0,,35.0,230.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,17,False,,2021-11-26 17:10:22.000,0.2.0,38.0,aniketmaurya/chitra,chitra,conda-forge/chitra,,,,1.0,,https://pypi.org/project/chitra,2022-01-09 08:50:45.005,1.0,422.0,546.0,https://anaconda.org/conda-forge/chitra,2025-04-22 14:58:08.672,5583.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
830,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2025-02-24 10:11:46.000000,2024-06-06 14:27:44,864.0,17.0,8.0,186.0,12.0,23.0,154.0,Toolkit for developing and maintaining ML models.,14.0,17,False,,2025-02-24 10:11:46.000,0.1.3,36.0,,modelkit,,,,,,,https://pypi.org/project/modelkit,2025-02-24 10:11:46.000,,10616.0,10616.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
831,steppy,minerva-ml/steppy,ml-experiments,,https://github.com/minerva-ml/steppy,https://github.com/minerva-ml/steppy,MIT,2018-01-15 09:40:49.000,2018-11-23 09:49:59.000000,2018-11-23 09:47:34,69.0,32.0,12.0,54.0,13.0,50.0,136.0,"Lightweight, Python library for fast and reproducible experimentation.",7.0,17,False,,2018-11-23 09:49:59.000,0.1.16,16.0,,steppy,,,,,65.0,60.0,https://pypi.org/project/steppy,2018-11-23 09:49:59.000,5.0,716.0,716.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
832,OpenNRE,thunlp/OpenNRE,nlp,,https://github.com/thunlp/OpenNRE,https://github.com/thunlp/OpenNRE,MIT,2017-02-26 07:37:12.000,2024-01-10 11:52:49.000000,2024-01-10 11:52:48,177.0,1055.0,119.0,26.0,17.0,353.0,4426.0,An Open-Source Package for Neural Relation Extraction (NRE).,14.0,16,False,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
833,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,531.0,171.0,110.0,56.0,149.0,3957.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
834,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2025-10-09 09:15:33.000000,2025-08-06 21:48:00,737.0,462.0,34.0,897.0,286.0,119.0,3686.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,95.0,16,True,2.0,,,,,,,,,['jax'],,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
835,automl-gs,minimaxir/automl-gs,hyperopt,,https://github.com/minimaxir/automl-gs,https://github.com/minimaxir/automl-gs,MIT,2019-01-13 18:57:44.000,2019-10-22 11:20:40.000000,2019-04-05 06:48:14,102.0,172.0,59.0,10.0,26.0,6.0,1863.0,"Provide an input CSV and a target field to predict, generate a model + code to run it.",7.0,16,False,,2019-04-05 06:51:04.000,0.2.1,2.0,,automl_gs,,,,,,,https://pypi.org/project/automl_gs,2019-04-05 06:47:54.000,,51.0,51.0,,,,,,,,3.0,52.0,,,,,,,,,,,,,,,,,,
836,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-08-08 16:55:04.000000,2024-02-05 15:11:35,743.0,120.0,29.0,111.0,16.0,25.0,1117.0,An autoML framework & toolkit for machine learning on graphs.,16.0,16,False,,2022-12-30 06:11:04.000,0.4.0,4.0,,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,2020-12-23 08:05:25.000,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
837,MedicalTorch,perone/medicaltorch,medical-data,,https://github.com/perone/medicaltorch,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07.000,2024-04-26 17:46:05.000000,2021-04-16 18:50:54,57.0,123.0,46.0,22.0,15.0,9.0,871.0,A medical imaging framework for Pytorch.,8.0,16,False,,2018-11-24 00:33:11.000,0.2,2.0,,medicaltorch,,,,['pytorch'],19.0,19.0,https://pypi.org/project/medicaltorch,2018-11-24 00:29:36.000,,694.0,694.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
838,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,112.0,27.0,10.0,26.0,51.0,807.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,16,False,,,,10.0,,anchor_exp,,,,,2.0,,https://pypi.org/project/anchor_exp,2020-09-10 22:52:00.000,2.0,2399.0,2399.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
839,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,86.0,15.0,15.0,10.0,22.0,743.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,,2020-05-29 14:39:38.000,0.1.3,12.0,,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,2020-05-29 14:38:32.000,,525.0,525.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
840,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,103.0,23.0,101.0,37.0,84.0,708.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,,2021-02-16 11:34:12.211,3.0.0,16.0,,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,2018-06-14 02:21:57.000,,99.0,105.0,,,,,,,,3.0,563.0,,,,,,,,,,,,,,,,,,
